0	0.000318072480767	20930.5024325	80.0
1	0.000318072480767	14828.6660052	80.0
2	0.000318072480767	11611.9232671	80.0
3	0.000318072480767	9605.73599435	80.0
4	0.000318072480767	8226.71755542	80.0
5	0.000318072480767	7216.42024007	80.0
6	0.000318072480767	6442.11778458	80.0
7	0.000318072480767	5828.3955362	80.0
8	0.000318072480767	5329.11570804	80.0
9	0.000318072480767	4914.40979085	80.0
10	0.000318072480767	4564.05732741	80.0
11	0.000318072480767	4263.86357259	80.0
12	0.000318072480767	4003.559798	80.0
13	0.000318072480767	3775.52699426	80.0
14	0.000318072480767	3573.98861462	80.0
15	0.000318072480767	3394.48244306	80.0
16	0.000318072480767	3233.50487905	80.0
17	0.000318072480767	3088.26521058	80.0
18	0.000318072480767	2956.51205138	80.0
19	0.000318072480767	2836.40831211	80.0
20	0.000318072480767	2726.43953858	80.0
21	0.000318072480767	2625.34564453	80.0
22	0.000318072480767	2532.06933963	80.0
23	0.000318072480767	2445.7166635	80.0
24	0.000318072480767	2365.5264266	80.0
25	0.000318072480767	2290.84629154	80.0
26	0.000318072480767	2221.11386573	80.0
27	0.000318072480767	2155.84161848	80.0
28	0.000318072480767	2094.6047469	80.0
29	0.000318072480767	2037.03133738	80.0
30	0.000318072480767	1982.79433015	80.0
31	0.000318072480767	1931.6049116	80.0
32	0.000318072480767	1883.20704615	80.0
33	0.000318072480767	1837.37292409	80.0
34	0.000318072480767	1793.89915079	80.0
35	0.000318072480767	1752.60353962	80.0
36	0.000322048386776	1713.32239966	81.0
37	0.000322048386776	1675.90823104	81.0
38	0.000322048386776	1640.227758	81.0
39	0.000322048386776	1606.16024311	81.0
40	0.000322048386776	1573.59603672	81.0
41	0.000322048386776	1542.43532415	81.0
42	0.000322048386776	1512.58703972	81.0
43	0.000322048386776	1483.96792216	81.0
44	0.000322048386776	1456.5016904	81.0
45	0.000322048386776	1430.11832209	81.0
46	0.000322048386776	1404.75342021	81.0
47	0.000322048386776	1380.34765538	81.0
